Date,1540-price,1540-nav,1540-dev,1541-price,1541-nav,1541-dev,1542-price,1542-nav,1542-dev,1543-price,1543-nav,1543-dev
2023/09/07,8620,8608.37,0.14,3995,4080.21,-2.09,9845,10403.71,-5.37,52400,53903.72,-2.79
2023/09/08,8616,8621.5,-0.06,4005,4103.3,-2.40,9871,10218.08,-3.40,52920,53902.87,-1.82
2023/09/11,8586,8560.73,0.30,3955,4021.63,-1.66,9849,10068.33,-2.18,52330,53899.43,-2.91
2023/09/12,8583,8577.65,0.06,3995,4050.28,-1.36,9903,9994,-0.91,52730,53894.02,-2.16
2023/09/13,8565,8564.32,0.01,4010,4074.3,-1.58,9820,10039.3,-2.18,53260,53437.27,-0.33
2023/09/14,8547,8537.76,0.11,4005,4055.72,-1.25,9710,10027.1,-3.16,54000,53418.2,1.09
2023/09/15,8600,8601.93,-0.02,4035,4106.6,-1.74,9896,9935.14,-0.39,54180,54330.99,-0.28
2023/09/19,8689,8679.98,0.10,4090,4178.59,-2.12,10015,10212.79,-1.94,54090,54332.15,-0.45
2023/09/20,8692,8689.33,0.03,4095,4199.83,-2.50,9950,10215.43,-2.60,54480,54332.21,0.27
2023/09/21,8708,8703.41,0.05,4060,4151.62,-2.21,9949,10214.35,-2.60,54400,54309.48,0.17
2023/09/22,8678,8675.91,0.02,4075,4181.19,-2.54,10085,10212.35,-1.25,54950,54383.39,1.04
2023/09/25,8685,8669,0.18,4075,4168.05,-2.23,10020,10213.77,-1.90,54560,54374.46,0.34
2023/09/26,8671,8665.12,0.07,4045,4101.31,-1.37,9854,10214.55,-3.53,54140,54358.1,-0.40
2023/09/27,8617,8612.11,0.06,4045,4119.78,-1.82,9765,10217.19,-4.43,54400,54390.08,0.02
2023/09/28,8539,8534.52,0.05,4010,4055.82,-1.13,9695,10124.3,-4.24,53730,54387.4,-1.21
2023/09/29,8488,8478.66,0.11,4070,4144.66,-1.80,9855,10124.16,-2.66,55500,54363.76,2.09
2023/10/02,8394,8390.47,0.04,3990,4119.45,-3.14,9518,9937.2,-4.22,54490,54374.37,0.21
2023/10/03,8305,8317.63,-0.15,3920,3982.4,-1.57,9250,9490.23,-2.53,53280,54362.59,-1.99
2023/10/04,8276,8269.36,0.08,3880,3915.7,-0.91,9188,9491.95,-3.20,51660,52531.56,-1.66
2023/10/05,8266,8252.26,0.17,3915,3935.08,-0.51,9291,9445.46,-1.64,52200,52512.51,-0.60
2023/10/06,8250,8248.39,0.02,3825,3883.19,-1.50,9200,9470.36,-2.85,50210,51129.94,-1.80
2023/10/10,8445,8421.85,0.27,3960,4026.44,-1.65,9495,9475.38,0.21,50700,51146.76,-0.87
2023/10/11,8444,8432.15,0.14,3960,4010.65,-1.26,9496,9472.46,0.25,51700,51154.16,1.07
2023/10/12,8532,8523.69,0.10,3990,4048.54,-1.45,9632,9842.2,-2.14,51690,51140.59,1.07
2023/10/13,8549,8550.05,-0.01,3900,3969.8,-1.76,9580,9842.99,-2.67,51100,51139.78,-0.08
2023/10/16,8724,8702.8,0.24,3940,3998.33,-1.46,9765,10595.31,-7.84,51320,51137.49,0.36
2023/10/17,8735,8727.27,0.09,3975,4051.03,-1.88,9734,10594.23,-8.12,51100,51135.78,-0.07
2023/10/18,8833,8824.48,0.10,4035,4112.07,-1.87,9990,10595,-5.71,51000,51143.18,-0.28
2023/10/19,8872,8864.06,0.09,3965,4015.74,-1.26,9866,10276.88,-4.00,49990,51130.53,-2.23
2023/10/20,9029,9017.95,0.12,3980,4048.09,-1.68,9911,10553.92,-6.09,49940,49296.86,1.30
2023/10/23,9016,9009.14,0.08,3995,4072.9,-1.91,10035,10670.27,-5.95,49020,49292.7,-0.55
2023/10/24,8993,8991.09,0.02,4010,4083.03,-1.79,9932,10671.04,-6.93,50080,49291.93,1.60
2023/10/25,8994,8993.83,0.00,3975,4032.06,-1.42,9864,10391.86,-5.08,52320,49289.32,6.15
2023/10/26,9097,9090.09,0.08,4000,4107.9,-2.63,9955,10400.05,-4.28,54860,49285.81,11.31
2023/10/27,9091,9078.65,0.14,4015,4139.32,-3.00,9906,10398.98,-4.74,52310,49288.68,6.13
2023/10/30,9108,9087.79,0.22,4000,4097.49,-2.38,9955,10397.6,-4.26,50650,49284.53,2.77
2023/10/31,9103,9097.14,0.06,4095,4219.61,-2.95,9997,10397.45,-3.85,51020,49281.01,3.53
2023/11/01,9109,9104.57,0.05,4085,4224.15,-3.29,9835,10391.62,-5.36,50900,49245.99,3.36
2023/11/02,9090,9071.41,0.20,4075,4202.8,-3.04,9938,10438.73,-4.80,50890,49249.76,3.33
2023/11/06,9013,9009.62,0.04,4075,4186.84,-2.67,9932,10436.28,-4.83,51510,49252.12,4.58
2023/11/07,9011,9010.47,0.01,4000,4104.43,-2.54,9848,10298.99,-4.38,50720,49247.7,2.99
2023/11/08,8997,9009.42,-0.14,3970,4059.96,-2.22,9701,10252.51,-5.38,49810,49243.43,1.15
2023/11/09,8940,8957.38,-0.19,3930,4002.54,-1.81,9721,10251.44,-5.17,49770,49244.48,1.07
2023/11/10,9002,9011.11,-0.10,3895,3956.23,-1.55,9842,10253.15,-4.01,49000,46549.12,5.27
2023/11/13,8956,8955.08,0.01,3885,3905.17,-0.52,9737,10039.59,-3.01,47250,43863.27,7.72
2023/11/14,8970,8978.59,-0.10,3935,4002.26,-1.68,9788,10039.44,-2.50,46910,43836.16,7.01
2023/11/15,9011,9018.16,-0.08,3980,4049.39,-1.71,9970,10425.69,-4.37,47110,44731.84,5.32
2023/11/16,9027,9036,-0.10,4000,4115.02,-2.80,10050,10526.54,-4.53,47300,44718.38,5.77
2023/11/17,9089,9086.9,0.02,3990,4078.88,-2.18,10170,10636.66,-4.39,47540,44715.1,6.32
2023/11/20,8977,8974.21,0.03,3965,4088.88,-3.03,10035,10636.2,-5.65,47090,44710.28,5.32
2023/11/21,8940,8942.95,-0.03,3990,4117.51,-3.10,9938,10646.24,-6.65,47430,45625.94,3.95
2023/11/22,9042,9049.56,-0.08,4045,4179.44,-3.22,10030,10472.82,-4.23,47400,45601.55,3.94
2023/11/24,9045,9044.64,0.00,4030,4136.76,-2.58,10040,10661.55,-5.83,46520,45625.64,1.96
2023/11/27,9122,9116.11,0.06,4060,4187.47,-3.04,10450,10772.28,-2.99,47120,46536.22,1.25
2023/11/28,9094,9090.51,0.04,4000,4113.39,-2.76,10440,10771.2,-3.07,46950,46533.68,0.89
2023/11/29,9159,9144.24,0.16,4050,4155.89,-2.55,10495,10769.19,-2.55,46370,46533.87,-0.35
2023/11/30,9130,9124.3,0.06,4020,4140.11,-2.90,10500,10767.19,-2.48,45710,46531.33,-1.77
2023/12/01,9182,9182.73,-0.01,4035,4143.72,-2.62,10670,10980.02,-2.82,45600,44702.8,2.01
2023/12/04,9326,9302.32,0.25,4025,4133.37,-2.62,10660,10924.91,-2.42,44370,43789.43,1.33
2023/12/05,9098,9085.08,0.14,3960,4061.17,-2.49,10460,10532.97,-0.69,43500,43795.12,-0.67
2023/12/06,9069,9063.26,0.06,3930,4025.05,-2.36,10385,10466.13,-0.78,41920,41955.48,-0.08
2023/12/07,9031,9028.23,0.03,3885,3938.06,-1.35,10125,10373.36,-2.39,41790,41950.27,-0.38
2023/12/08,8890,8878.02,0.13,3915,3995.34,-2.01,9989,10280.59,-2.84,41970,41949.61,0.05
2023/12/11,8861,8845.62,0.17,3935,4058.98,-3.05,9820,10281.08,-4.48,42500,41952.19,1.31
2023/12/12,8796,8794.54,0.02,3935,4040.43,-2.61,9794,10282.78,-4.75,42520,41953.35,1.35
2023/12/13,8764,8751.02,0.15,3975,4093.08,-2.88,9685,10281.71,-5.80,42500,37743.12,12.60
2023/12/14,8766,8751.86,0.16,3940,4027.36,-2.17,9887,10279.71,-3.82,43120,39836.39,8.24
2023/12/15,8799,8773.48,0.29,3975,4095.74,-2.95,9990,10281.42,-2.83,45910,42854.56,7.13
2023/12/18,8760,8741.09,0.22,3975,4074.3,-2.44,9907,10105,-1.96,48880,45585.5,7.23
2023/12/19,8833,8828.79,0.05,3970,4084.41,-2.80,9962,10104.85,-1.41,49550,48317.74,2.55
2023/12/20,8928,8914.6,0.15,4015,4142.62,-3.08,10005,10280.68,-2.68,51300,51055.26,0.48
2023/12/21,8867,8840.87,0.30,4030,4160.13,-3.13,10000,10464.85,-4.44,49250,50137.79,-1.77
2023/12/22,8887,8856.82,0.34,3995,4132.32,-3.32,10030,10465.63,-4.16,49450,50137.03,-1.37
2023/12/25,8905,8865.02,0.45,4015,4128.45,-2.75,9986,10465.18,-4.58,49110,50134.74,-2.04
2023/12/26,8933,8912.12,0.23,4015,4153.36,-3.33,9989,10277.94,-2.81,48710,50127.61,-2.83
2023/12/27,8966,8948.84,0.19,4035,4181.04,-3.49,9938,10281.5,-3.34,48150,50125.94,-3.94
2023/12/28,8967,8937.41,0.33,4085,4219.83,-3.20,9998,10272.09,-2.67,46210,48255.36,-4.24
2023/12/29,8933,8897.66,0.40,4115,4266.01,-3.54,9815,10245.08,-4.20,45270,48257.36,-6.19
2024/01/04,8952,8934.81,0.19,4060,4179.61,-2.86,9685,10007.9,-3.23,44690,45520.65,-1.82
2024/01/05,9018,9001.71,0.18,4025,4137.95,-2.73,9803,10009.61,-2.06,44010,45515.4,-3.31
2024/01/09,8919,8889.94,0.33,3995,4104.43,-2.67,9757,10461.76,-6.74,43170,42786.3,0.90
2024/01/10,8936,8915.33,0.23,3960,4071.09,-2.73,9743,10091.29,-3.45,43140,42785.64,0.83
2024/01/11,8994,8989.79,0.05,3975,4071.04,-2.36,9798,10000.41,-2.02,44350,42774.06,3.68
2024/01/12,9002,8981.19,0.23,3955,4046.94,-2.27,9760,9936.39,-1.78,44560,42774.31,4.17
2024/01/15,9083,9061.11,0.24,3975,4043.07,-1.68,9850,9935.96,-0.87,44250,42770.5,3.46
2024/01/16,9113,9094.04,0.21,3980,4052.26,-1.78,9850,9935.82,-0.86,43440,41859.86,3.77
2024/01/17,9083,9060.91,0.24,3960,4015.22,-1.38,9801,9936.6,-1.36,42650,40947.41,4.16
2024/01/18,9045,9032.5,0.14,3945,3999.45,-1.36,9770,9936.46,-1.68,42310,40943.13,3.34
2024/01/19,9134,9131.49,0.03,3990,4105.7,-2.82,9865,9936.32,-0.72,42760,40939.77,4.45
2024/01/22,9109,9091.55,0.19,3970,4056.53,-2.13,9750,9936.82,-1.88,43350,40938.76,5.89
2024/01/23,9136,9131.08,0.05,3985,4089.76,-2.56,9730,10001.48,-2.71,43620,40941.05,6.54
2024/01/24,9103,9101.72,0.01,3965,4073.06,-2.65,9766,9907.83,-1.43,42740,40936.78,4.40
2024/01/25,9057,9050.66,0.07,3960,4080.39,-2.95,9815,9909.54,-0.95,43200,40932.52,5.54
2024/01/26,9086,9090.19,-0.05,3955,4039.66,-2.10,9875,9908.47,-0.34,42620,40930.98,4.13
2024/01/29,9119,9113.48,0.06,3985,4086.64,-2.49,9886,9907.12,-0.21,42650,40930.92,4.20
2024/01/30,9110,9107.72,0.03,4020,4122.63,-2.49,9902,10091.21,-1.87,43300,41840.23,3.49
2024/01/31,9135,9138.76,-0.04,4020,4117.03,-2.36,9919,10091.07,-1.71,42710,41834.13,2.09
2024/02/01,9133,9126.36,0.07,3975,4087.35,-2.75,9813,10138.01,-3.21,42750,41831.2,2.20
2024/02/02,9154,9144.18,0.11,3975,4081.75,-2.62,9867,10136.94,-2.66,42650,41833.29,1.95
2024/02/05,9162,9153.31,0.09,3985,4052.93,-1.68,9802,10135.58,-3.29,42300,41827.73,1.13
2024/02/06,9169,9150.38,0.20,3965,4067.65,-2.52,9785,10135.43,-3.46,42800,41822.55,2.34
2024/02/07,9148,9138.95,0.10,3970,4059.28,-2.20,9766,9903.95,-1.39,42200,41821,0.91
2024/02/08,9191,9177.53,0.15,3935,4019.49,-2.10,9778,9902.88,-1.26,40110,39996.84,0.28
2024/02/09,9244,9220.82,0.25,3955,4049,-2.32,9830,9902.74,-0.73,40500,40000.77,1.25
2024/02/13,9195,9182.67,0.13,3965,4057.09,-2.27,9866,9904.02,-0.38,40500,40002.87,1.24
2024/02/14,9138,9118.42,0.21,3940,4023.77,-2.08,9730,9903.88,-1.76,39500,38180.55,3.46
2024/02/15,9112,9094.73,0.19,3965,4060.67,-2.36,9790,9902.81,-1.14,41920,40905.69,2.48
2024/02/16,9175,9147.46,0.30,3960,4070.78,-2.72,9944,10551.34,-5.76,42300,40909.62,3.40
2024/02/19,9223,9206.58,0.18,3985,4099.25,-2.79,10040,10549.97,-4.83,42570,40905.92,4.07
2024/02/20,9240,9214.97,0.27,3965,4077.94,-2.77,9999,10548.89,-5.21,42080,40904.38,2.87
2024/02/21,9261,9235.62,0.27,3970,4098.21,-3.13,9999,10545.04,-5.18,43400,42701.81,1.64
2024/02/22,9283,9259.1,0.26,3940,4053.8,-2.81,9935,10549.51,-5.83,43400,42713.89,1.61
2024/02/26,9298,9284.16,0.15,3950,4067.43,-2.89,9943,10549.84,-5.75,43320,42717.66,1.41
2024/02/27,9322,9296.32,0.28,3945,4044.27,-2.45,9862,10549.69,-6.52,42380,42787.04,-0.95
2024/02/28,9308,9291.5,0.18,3935,4046.06,-2.74,9847,10547.68,-6.64,41820,40961.05,2.10
2024/02/29,9297,9261.2,0.39,3940,4028.45,-2.20,9858,10547.53,-6.54,41700,40955.87,1.82
2024/03/01,9384,9339.38,0.48,3930,4027.43,-2.42,9925,10548.2,-5.91,41950,40954.86,2.43
2024/03/04,9542,9496.57,0.48,3935,4042.04,-2.65,10050,10546.82,-4.71,42060,41863.91,0.47
2024/03/05,9722,9671.88,0.52,3935,4060.46,-3.09,10330,10547.59,-2.06,42250,41856.91,0.94
2024/03/06,9713,9667.06,0.48,3935,4029.92,-2.36,10180,10639.02,-4.31,42280,41849,1.03
2024/03/07,9774,9728.25,0.47,3960,4052.95,-2.29,10225,10173.6,0.51,44200,43658.41,1.24
2024/03/08,9755,9695.13,0.62,3990,4092.61,-2.51,10315,10545.29,-2.18,44300,44567.77,-0.60
2024/03/11,9781,9718.38,0.64,3960,4070.27,-2.71,10340,10543.92,-1.93,43510,44560.28,-2.36
2024/03/12,9809,9748.46,0.62,3995,4128.4,-3.23,10380,10544.69,-1.56,43960,44559.61,-1.35
2024/03/13,9729,9678.56,0.52,3990,4109.87,-2.92,10350,10544.54,-1.84,43800,44557.11,-1.70
2024/03/14,9793,9735.03,0.60,4020,4161.53,-3.40,10620,10618.39,0.02,44500,45465.55,-2.12
2024/03/15,9829,9764.16,0.66,4010,4156.85,-3.53,10720,10634.89,0.80,45420,45463.05,-0.09
2024/03/18,9793,9729.88,0.65,4000,4152.98,-3.68,10925,10818.5,0.98,45000,45451.89,-0.99
2024/03/19,9901,9832.57,0.70,3985,4117.83,-3.23,10935,10937.67,-0.02,43510,45447.57,-4.26
2024/03/21,10180,10115.29,0.64,4005,4150.96,-3.52,11460,10615.47,7.96,44120,45446.19,-2.92
2024/03/22,10085,9992.57,0.92,3975,4100.1,-3.05,11030,11003.81,0.24,43090,45443.68,-5.18
2024/03/25,10055,9941.3,1.14,3980,4097.16,-2.86,11110,11003.34,0.97,42940,45437.07,-5.50
2024/03/26,10095,9983.64,1.12,3985,4115.57,-3.17,11135,11003.18,1.20,43540,45438.2,-4.18
2024/03/27,10155,10021.25,1.33,3990,4133.06,-3.46,11070,11006.72,0.57,43200,45447.52,-4.95
2024/03/28,10400,10089.05,3.08,3990,4129.31,-3.37,11335,10993.62,3.11,43550,43574.05,-0.06
2024/03/29,10500,10343.57,1.51,4000,4145.87,-3.52,11845,10993.46,7.75,43900,43573.39,0.75
2024/04/01,10680,10389.42,2.80,4005,4152.13,-3.54,12200,11093.7,9.97,44070,45332.86,-2.79
2024/04/02,10625,10380.81,2.35,4015,4146.53,-3.17,12450,11371.85,9.48,43610,45335.8,-3.81
2024/04/03,10815,10500.44,3.00,4120,4189.87,-1.67,13330,11650.92,14.41,44060,45330.57,-2.80
2024/04/04,11380,10559.72,7.77,4165,4259.97,-2.23,14995,12121.39,23.71,45160,45329.89,-0.37
2024/04/05,11135,10453.07,6.52,4070,4183.28,-2.71,13220,11927.97,10.83,44650,45329.2,-1.50
2024/04/08,11535,10745.94,7.34,4100,4207.11,-2.55,14295,12113.31,18.01,44450,45329.87,-1.94
2024/04/09,11525,10810.87,6.61,4315,4432.32,-2.65,14725,12389.61,18.85,47000,45328.27,3.69
2024/04/10,11615,10852.24,7.03,4335,4449.8,-2.58,14790,12665.89,16.77,48770,47235.97,3.25
2024/04/11,11550,10843.63,6.51,4325,4445.12,-2.70,14525,12545.51,15.78,47660,47234.35,0.90
2024/04/12,11970,11093.36,7.90,4455,4584.47,-2.82,15210,13036.31,16.67,47500,47236.37,0.56
2024/04/15,12400,11020.39,12.52,4410,4512.26,-2.27,15825,13118.97,20.63,47320,47232.41,0.19
